0,VPD_RECO
1,0.13632053105737316
2,-0.11788427819988312
3,-0.004128503075871497
4,-0.8294881588999236
5,-0.274909697138094
6,-0.14769962982548915
7,-0.6626363205310573
8,0.2374231950844854
9,0.1871336996336996
10,0.6963827838827839
11,0.7300865800865803
12,0.7241014799154333
13,0.27447202937007015
14,-0.10820835349137235
15,-0.17965432625626804
16,-0.19384171494263236
17,-0.446512422095108
18,0.19705431148482627
19,0.20904359328272373
20,-0.15898577612863324
21,-0.22835946248600225
22,-0.35565434843011956
23,-0.24083151133068662
24,-0.7641773033944063
25,-0.6028206594244329
26,-0.5437420627490448
27,-0.6371221089235493
28,-0.846865839255164
29,-0.36360126209534943
30,-0.351763028260306
31,-0.5110822288296144
32,-0.5532814542301683
33,-0.4580960367327226
34,-0.49249530956848037
35,-0.5184289862821274
36,-0.4299149480418997
37,-0.5204630907029006
38,-0.5891963109354413
39,-0.2814912744579587
40,-0.0746960090084971
41,-0.13368744139680083
42,-0.2147937411095306
43,-0.3101803335147027
44,-0.3347877399290353
45,-0.2592025489784481
46,-0.10683956453301278
47,-0.22260787914629943
48,-0.3269009957338211
49,-0.17723487671467017
50,0.07574224512430476
51,-0.45542911332385017
52,-0.5397477851384789
53,-0.5737346101231191
54,-0.5358039776026894
55,-0.3396791820906046
56,-0.29213564213564225
57,-0.38662041988525114
58,-0.4887798276247308
59,-0.7539774041443292
60,-0.8523713477502819
61,-0.24936779175293686
62,-0.24005878436150854
63,-0.017623049219687877
64,-0.01597770251866695
65,-0.1577478588797908
66,-0.5241876671258408
67,-0.7444973674751731
68,-0.49037904728611725
69,-0.5211256248992099
70,-0.45183673469387753
71,-0.6455598455598457
72,-0.7103916127042861
73,-0.6493596602985242
74,-0.7152187833511204
75,-0.7147211090401624
76,-0.7380764163372859
77,-0.7384615384615386
78,-0.25307445662140426
79,-0.042984890533456666
80,0.03973325923867742
81,-0.36280348167279014
82,-0.5035837398794349
83,-0.030314909214695623
84,-0.014415342072452791
85,0.18934156489744974
86,-0.021765644152453183
87,-0.29767055947021276
88,-0.4063264106121214
89,-0.5667232048751832
90,-0.5321557711914715
91,-0.7405364778926025
92,-0.6995187244683719
93,-0.6932692307692307
94,-0.6354070305272896
95,-0.7139372822299652
96,-0.5619136960600376
97,-0.5260695187165775
98,-0.4465908916657862
99,-0.4922919558973493
100,-0.5181632653061224
101,-0.7914438502673797
102,-0.6149732620320856
103,-0.6190692247861033
104,-0.6337412587412588
105,-0.715438175270108
106,-0.5513937282229966
107,-0.7020814479638008
108,-0.6479231692677071
109,-0.6945736434108527
110,-0.7035647279549719
111,-0.5383275261324043
112,-0.60187617260788
113,-0.14090056285178237
114,0.015239477503628448
115,0.20960384153661463
116,0.7553191489361702
117,0.8237001622129259
118,0.9114027149321268
119,0.917786561264822
120,0.7167824576639167
121,0.7301435406698565
122,0.8492273542218047
123,0.8772200772200772
124,-0.6619047619047621
125,-0.4383753501400561
126,-0.0008971177731817271
127,-0.31221793716288904
128,0.2058726318613531
129,-0.1281786538233546
130,0.2365103865200335
131,-0.7575227048911259
132,0.0826384142173616
133,0.19299919838149404
134,-0.004942425995057573
135,-0.13470839260312945
136,-0.1261292166952544
137,-0.3626336898395722
138,-0.3332829960736937
139,0.029808077155731083
140,-0.3374432186891628
141,0.08512708114938224
142,0.1088775250298791
143,0.2528231216457961
144,-0.24979757085020246
145,-0.14927536231884056
146,-0.23468345057386153
147,-0.05341905318527178
148,-0.06948488241881298
149,0.33506977940703586
150,0.5189849009647591
151,0.6069367178779388
152,0.5178239482036949
153,0.4928838636783528
154,0.6341766091431263
155,0.7710503985108142
156,0.6145245332175423
157,0.49345112319980816
158,0.4959094381554273
159,0.40718607235461163
160,0.28625200543008766
161,0.3348935812938164
162,0.33031769408794437
163,0.22349160273688573
164,0.29082280472501
165,0.6194503171247356
166,-0.11029411764705883
167,0.014437689969604862
168,0.07006002400960383
169,0.011422527763088311
170,0.08082706766917294
171,0.04946524064171123
172,0.24455629718787614
173,0.061166429587482224
174,0.03454120397428405
175,-0.0900484788334542
176,-0.27327731092436974
177,-0.11385354141656662
178,0.16665243746264832
179,-0.09243697478991596
180,-0.16180408738548271
181,0.08225806451612905
182,-0.37573313782991197
183,0.03783783783783784
184,-0.059826203208556146
185,0.4854838709677419
186,0.2791062331146114
187,-0.2
