0,1.0,2.0,3.0,4.0,5.0
1,-0.34891631781216925,,,,
2,-0.4825272455614473,,,,
3,-0.38910013124719395,,,,
4,-0.04492251255718604,,,,
5,-0.48334990219689355,,,,
6,0.08150044976917153,,,,
7,-0.5230529768916572,,,,
8,-0.29866492422363816,,,,
9,-0.5476919668910094,,,,
10,-0.009196100814684222,,,,
11,-0.11490906713671648,,,,
12,-0.5572751516190102,,,,
13,-0.2455119602750735,,,,
14,-0.4109258005622765,,,,
15,-0.37222474190540344,,,,
16,-0.3013566285042407,,,,
17,0.0013761951534686694,,,,
18,,,,,
19,-0.48935318284271223,,,,
20,-0.34492272535855967,,,,
21,-0.14662278959964903,,,,
22,-0.054744065405056504,,,,
23,-0.5537609314488904,,,,
24,-0.28020053122226274,,,,
25,-0.30492579117897933,,,,
26,-0.13698130786668575,,,,
27,-0.23945095046000048,,,,
28,-0.51881530773596,,,,
29,-0.5414933469862216,,,,
30,-0.6173795963962312,,,,
31,-0.4996485108902212,,,,
32,-0.590106778256579,,,,
33,-0.6120975357611189,,,,
34,-0.03116113748215383,,,,
35,-0.3362132022057708,,,,
36,-0.5222954672557429,,,,
37,-0.16068255471977896,,,,
38,-0.30420206526535754,,,,
39,-0.37009853680965155,,,,
40,-0.5434955369347025,,,,
41,-0.24257628657580818,,,,
42,-0.32951829173917346,,,,
43,-0.3586435870272988,,,,
44,-0.07582795241335784,,,,
45,0.005071964834976262,,,,
46,-0.6767205111612838,,,,
47,0.21707093095235988,,,,
48,-0.05302814415828042,,,,
49,,,,,
50,,,,,
51,,,,,
52,,,,,
53,,,,,
54,,,,,
55,,,,,
56,,,,,
57,,,,,
58,,,,,
59,,,,,
60,,,,,
61,,,,,
62,,,,,
63,,,,,
64,,,,,
65,,,,,
66,,,,,
67,,,,,
68,,,,,
69,,,,,
70,,,,,
71,,,,,
72,,,,,
73,,,,,
74,,,,,
75,,,,,
76,,,,,
77,,,,,
78,,,,,
79,,,,,
80,,,,,
81,,,,,
82,,,,,
83,,,,,
84,,,,,
85,,,,,
86,,,,,
87,,,,,
88,,,,,
89,,,,,
90,,,,,
91,,,,,
92,,,,,
93,,,,,
94,,,,,
95,,,,,
96,,,,,
97,,,,,
98,,,,,
99,,,,,
100,,,,,
101,,,,,
102,,,,,
103,,,,,
104,,,,,
105,,,,,
106,,,,,
107,,,,,
108,,,,,
109,,,,,
110,,,,,
111,,,,,
112,,,,,
113,,,,,
114,,,,,
115,,,,,
116,,,,,
117,,,,,
118,,,,,
119,,,,,
120,,,,,
121,,,,,
122,,,,,
123,,,,,
124,,,,,
125,,,,,
126,,,,,
127,,,,,
128,,,,,
129,,,,,
130,,,,,
131,,,,,
132,,,,,
133,,,,,
134,,,,,
135,,,,,
136,,,,,
137,,,,,
138,,,,,
139,,,,,
140,,,,,
141,,,,,
142,,,,,
143,,,,,
144,,,,,
145,,,,,
146,,,,,
147,,,,,
148,,,,,
149,,,,,
150,,,,,
151,,,,,
